374.34,399.84,358.54,421.05,435.67,443.33,432.69,431.66,399.47,408.62,493.89,502.01,436.25,434.39,464.2,508.65,653.92,515,541.74,481.58,500,466.97,495.87,516.24,589.17,601.47,517.73,557.36,1429.7,1568.7,4610.3,4681.8,7597.4,7132.1,3763.5,1947.3,1373.6,1140.4,1131.7,1072.9,2558.8,6272,8497.2,9805.1,5456.2,3218.6,1756.6,1533.5,1278.2,1198.1,1055.9,1175,4189.4,7467.9,8717.5,11653,11394,5517.6,3523.2,2286.5,1817.9,1476.9,1234.3,968.89,1044.1,2517.2,5709.9,11837,8360.6,11073,14506,12671,5937.8,3202.3,2587.5,2201.9,1880.2,1313.2,1106.3,1167.1,1848.6,7885.2,9621.7,11476,9671.1,11005,16737,13224,6743,3186.6,2744.9,2592.6,2052.7,1355.3,1120.3,1141.5,1202.8,8627.8,12068,15647
819.16,709.96,700.63,751.33,701.23,2440,10079,22431,15600,10010,5868.5,3523.2,3125,3057.1,5392.1,17752,19171,10892,6707.3,4066.9,3224.8,2786.5,3026.8,3204.2,3688.1,3336.3,2928.8,2380.8,2421.2,2035.5,1991.2,1580.2,1571,1377.6,1186.6,1291.8,1244.1,1144.8,1068.8,897.33,1144.5,986,981.56,944.65,894.25,810.25,779.17,775.86,799.55,832.11,827.65,5168.1,19778,15179,10308,5842.3,3226.7,2712.5,2514.3,2531.7,3771.3,15117,16855,10652,6448.9,4045.4,2775.8,2643.4,2281.4,2211,1908.4,1758.6,2005.1,2873.7,2757.2,2713.1,2362.2,1989.6,2148.1,1941.8,1768.3,1467.7,1490,1397.9,1210.2,1171.6,1094.2,1105.6,1061.1,1005.9,839.33,971.76,878.98,905.91,863.99,805.05,717.08,774.18,1452.1,13192
2237.3,2046.5,1849.3,2237.8,2045.3,2156.9,1990.6,2187.5,2093.3,1824.2,2214.7,2091.3,2062.7,1672.5,2068.3,2189.3,2039.5,1785.5,1863.1,2038.7,1840.2,1637.4,2019.2,2135.5,2098,1619.1,1602.1,2064.4,2007.5,2185.7,1947.5,1896.2,1783.7,1998.7,2029.6,1938.2,2216.3,1927.3,1803.9,1975.2,2144.5,2610,6108,7970.2,7428.3,8961.1,9948.4,8756.3,7827.9,7990.1,8292.1,9497.4,7981.5,7376.1,5655.6,4428.3,3899.3,3056.3,3382.3,2675.2,2457,2328,2118,2265,2266.9,2386.7,2189.4,1970.9,1784.8,1859.4,1863.1,2069.9,2067.8,1682.3,1663.4,1753.9,1756.4,1828.1,1769.7,2066.7,1808,1460.9,1513.5,1846.7,1893.5,1834.6,2198.5,2088.6,1501,1632.5,1828.1,1646.5,1717.9,2049.8,1733.4,1686.2,1520.3,1562,1530.1,1712.5
406.84,381.83,377.35,374.28,409.42,378.44,361.6,366.94,350.98,389.17,435.13,389.87,400.08,393.38,361.93,385,374.74,354.26,425.96,402.29,367.86,369.73,385.16,375.17,357.22,373.66,405.71,370.77,358.69,382.36,356.05,417.43,384.5,376.24,352.55,382.8,378.83,410.14,410.31,395.72,402.26,384.09,415.63,388.76,412.61,424.88,389.43,448.47,382.65,387.48,355.75,337.74,363.11,375.6,363.6,373.46,396.4,428.38,444.66,402.65,400.05,369.06,435.8,424.6,412.46,384.64,416.18,406.88,434.54,458.87,460.7,423.35,421.49,407.36,470.51,433.91,430.05,399.65,427.24,420.79,395.56,416.25,352.96,361.24,411.4,414.24,410.36,410.51,383.81,368.12,402.72,368.85,379.92,398.88,365.2,430.61,400.57,405.91,374.71,398.96
856.47,1014.9,897.01,918.54,854.09,760.58,788.15,674.85,708.42,1224.4,3005.9,4578.3,5356.8,5293.3,3078.4,1637.1,1160,1160.4,1020,1010.1,1080.3,4085.7,5889.7,5750,6504.2,8705.5,7882,6275.7,5509.3,3225.9,1965.3,2032.9,1789.3,1653.4,2025.9,1784,1604.3,1732.7,3601.9,7392.8,7083.3,7537.4,9268.6,8104.9,7725,6999.3,7064.7,6739.1,6047.8,6911.4,7899.6,8815.4,9216,5451.3,2812.7,2067.1,2047.1,1568.8,1561.1,1350,1382.6,1412.3,963.31,850.87,918.74,6061.7,10366,9384.9,8482.4,6690.9,4095.2,4010.9,4894.2,6119.4,6255.8,5222.6,5789.8,6779,8796.1,10175,6679.3,5974.5,9987.8,10882,6978.7,3575.4,2570.9,2148.7,2181.1,1883.3,1793.6,2053.2,1927,1586.7,1677.6,1542.3,1370.2,1784.5,9992.8,10561
1051,2067.2,1604.8,1123.2,2342,2104.2,1443.8,1002.5,853.89,752.65,783.59,737.63,643.28,689.7,673.96,672.32,632.72,807.13,950.58,934.55,1045.6,1031.7,1462.3,1359.4,1075.3,2360.4,1518.5,1268.7,847.53,685.37,701.64,731.11,675.87,531.17,678.54,630.3,653.81,803.25,895.1,1276.1,977.46,1455.6,1970.9,1300.3,1042.9,860.27,1254.4,850.98,693.86,662.91,639.9,680.93,780.41,988.57,1144.5,1129.1,1124,2033.8,1363.3,941.45,840.42,709.26,714.06,643.51,712.59,753.83,802.63,1082,1185.6,1014.8,1743.3,1190.4,836.1,673.2,617.54,497.41,714.91,1120.3,1056.6,1211.3,1002.5,1802.9,1452.2,899.54,787.29,671.16,589.21,593.9,738.37,888.08,971.46,1306.9,1397.6,1010,754.12,565.45,556.67,585.13,728.65,1090.7
2344.3,2258,2723.2,2021.6,2096.6,1975,1990.1,1933.5,1857.7,1799.1,1855.2,1855.7,1893.1,1767,2054.2,2308.1,2173.9,2109,2296.8,2268,2287.2,2320,2109,2088.6,2111.3,2028.5,2228.9,2177,2252.4,3354.8,5105,7899.4,7937.6,8078.3,8703.7,8800.6,10217,10028,9471.7,9602.7,7308.5,6723.7,4719.7,4983.2,4427.4,4568.5,3734.7,3900.8,3295.8,3047.6,2995.3,2933.9,2972.2,2611.5,2391.5,2496.5,2175.4,2162.1,2318.4,2851.8,2593.1,2198.1,2223.4,2227.3,2110.8,2006.8,2339.4,2057.2,1792.1,1940.1,2042,2189.2,2082.2,2061.7,2118.3,2506.6,3058.7,3069.1,2724,2401.1,2618.8,2504.6,2361.3,1939.6,2251.9,2845.9,3676.1,3394.9,3559.6,3860,3355.5,3461.5,3853.4,3453,3623.8,4163.3,6250.7,8444.9,8075.2,8146.6
2903.5,2297.2,3323.1,5763.5,4479.2,6324,5604.9,3465.9,2924.8,2457.9,3251.7,6548,4223.1,7306,4772.7,3051.2,2511.7,2319.6,4160.3,6143.3,5144.9,6401.1,3533.4,2732.2,2680.7,4006,7370.1,4978.8,7299.6,3806.6,2774.4,2655.1,4318.6,7553.3,6386.3,5059.8,2818.4,2496.2,2608.9,6811.7,5023.9,6951.7,3808.9,2950.7,2549.1,4050.7,7396.3,5882.1,4558.7,2934.8,2858.9,2592.1,6796.3,5450.4,6732.4,3774.9,2983.2,2657.4,6034.3,6673.3,7936.5,4524.9,2819.4,2517.7,5360.4,6582,8427.4,4670,3087.8,2820.2,5972.9,6953.5,9063,4446.8,3162.1,2813.3,5702.9,6953.9,8222.7,4449.4,3075.5,3275.3,6242.6,7551.8,8452.8,4054.9,2873.5,3038.8,7491.9,10829,7395.9,3698.9,3579.5,4989.9,8163.2,9672.3,4675.7,3719.4,3187.2,6983.8
1681.1,1877.7,1680.1,1730.1,1730.6,1797.7,1733,1845,1822.6,1836.8,1914.4,1673.4,1933.7,1793.1,1953.9,1790.8,2120.3,1707.2,1962.1,1949,2163.6,1969.7,2182.1,2025.4,2167.5,2162.5,2884.1,3667.2,4157.4,4156,5200.9,4349.6,4140.6,5054.3,5243.1,4957.4,5144.5,4425.5,4705.4,5938.1,5232.5,4678.7,3921.8,3291.5,3306.9,3197.6,3310.9,5059.6,5647.5,5868.4,5235.1,4811.8,4939.8,4759.2,6063.4,5509.4,5485.9,4701.1,4318,4292.3,4995.4,6775.5,6711.7,6956.9,6571.9,5923.9,6658.9,7028.6,6573.9,5542.6,3645.8,3386.1,3033,3101.6,2844.7,4641.8,4940.4,4856,6300.2,8456.3,9804.8,8718.5,7216.8,6463.8,5476.5,4141.3,4030.8,3414.7,3565.2,3015.4,2546.8,2638.1,2511.5,2506.8,2426.6,2584,2648.8,2236.9,2272,2352.5
1204.3,1181.2,1114.2,1108.6,1281,1078.1,1317.6,1255.2,1387.1,1241.1,1216.2,1085.2,1278.1,1167.5,1450.2,1604.9,1382.1,1439,1139.5,1344.7,1427.9,1832.1,2098.7,2383.7,3376.2,4179.4,3887.9,4642.3,4953.9,4587.4,5557.2,5721.1,6028.7,7064.4,6816.4,7714.9,6552.4,3153,1861.4,1426,1392.6,1301.8,1241.1,1258.7,1235.4,1275.8,1400.6,2303.6,1721.2,1607,2604.2,3818.9,4761.9,5655.4,5758.5,6201.3,6299.3,7171.5,7651.8,8683.1,7897.3,8163.5,9758.7,9869.9,5226.1,2241.3,1834.1,1827.5,1658.4,1825.6,1572.5,1442.6,1533.1,1438.8,1454.8,1447.5,2925,4656.2,5161.8,6359.2,7453.1,7535.7,7958.5,7856.1,8980.4,8731.4,10247,11190,11698,6988.8,2732.3,2361.6,2067.8,1756.5,1768.9,1772.9,1969.9,2356.1,2462.2,9759.7
1843.8,1907.6,2121.9,1949.2,2157.2,1943.5,1945,1908.4,1714.9,1708.5,1893.7,1922.7,1830.4,1657.2,1796.3,1852,1791.2,1892.9,1983.6,1978.3,2020,2129.7,2075.5,2069.3,1984.4,1848.2,1908.6,1863.7,1974.8,2021.6,1952.1,2068.9,1804.2,1587.1,1975,1774.9,1735.6,1634.4,1640,1792.8,1845.7,1849.4,2074.6,1947.4,1929.4,1894.3,2318.8,1818.5,1961.4,1822.5,2442,3493.5,3325.8,4132.9,3619.3,3733.2,4038.4,4550.2,4818.3,4759.7,3967.1,2899.3,2677.4,2738.3,2753.5,3495.3,3510.4,3544.4,3152.1,3202.5,2759,2958.3,2834.9,2583.5,2771,2489.8,2520.4,2529.5,2422,2523.8,2272.1,2393.9,2316.5,2226.6,2071,2161.8,2061.3,2215.6,2138.2,2391.1,2911.1,4103.4,4466.6,4262.8,3958,4883.4,4190.4,4245.4,3983.4,3633
771.64,975.76,903.95,783.13,775.86,701.59,714.55,737.18,726.08,745.96,774.72,759.52,770.36,717.53,752.44,785.82,671.38,776.82,779.41,697.1,679.88,636.1,775.04,802.66,832.25,772.25,788.98,832.99,763.21,798.36,824.64,905.27,878.66,757.93,822.59,867.06,791.84,827.37,748.13,885.61,691.24,656.58,794.28,761.61,690.92,770.5,806.19,775.07,691.67,717.81,739.03,796.08,790.3,753.1,710.14,749.91,682.69,675.16,709.37,719.21,783.97,733.51,734.41,722.94,744.75,777.92,894.81,705.89,665.33,788.43,781.81,796.87,668.74,793.51,723.49,764.48,863.89,871.43,786.3,847.26,804.05,1053.6,832.62,848.6,1103,1375.8,1256.2,2402.7,2612.7,2121.7,2673.4,2329.7,1910,2038.2,1859.8,1394.8,1297.3,1315,1379.7,1342.7
1823.1,1846.4,1953.3,2151.2,2042.2,1947,2041.7,2253.1,2292.7,2414.9,2180.7,2481.3,2566,2899.7,2714.7,2481.4,3091.8,3290.1,2442.4,2846.2,2912.7,2670.8,2319.4,2605.6,3185.9,3932,2859.7,2911.7,2755.3,3195.9,3074.5,3020,2537.1,2403.8,2849.3,2914.6,2447.3,2564,2219.6,2775.8,2287.1,2299.8,1987.3,1946.9,2122.9,2026.5,2212.7,2309.3,2273.5,2136.6,2013.5,2044.5,2027.7,1899.8,1977.1,1935,2127.7,1828.3,1892.6,1932.2,2092.1,1957.7,2012.6,1919.5,1995.8,1782.3,1814.8,1750,1816.2,1819.4,1887,1742.8,1875,1888.7,1725.6,1767.3,1855.5,1813.3,1849.6,2013.5,1765.7,1905.9,1977.3,2072.8,2428.7,2311.8,2644.4,2809.5,3291,3747.3,3637.6,4305.8,3041.8,3173.3,3535.4,4544.4,3662.4,3199.4,3319.4,3626.7
4516.5,4428.7,4740.7,4763.6,5163.9,5048.5,6667.3,7059.2,7080,7652,8629.8,10248,8920.4,10490,11953,8519.5,12259,9708.6,10566,9269.8,11880,10484,9645.7,7694,6763.4,6813.2,6780.5,5545.5,5888.4,6738.5,5947.2,4970.4,5169.5,4839.8,4408.4,4932.9,4844.5,5444.9,4934.8,4883.8,4629.8,4907.2,5623.2,6673.5,8953,7630.5,7925.8,8225.4,10692,11465,10192,10436,12297,11060,13021,12657,9941.8,8533.5,7891.6,8766,7651.7,6858,6036,5068.6,5038.5,4772.8,4521,4006.2,4136.9,5002.9,4305.9,4153.6,4497.3,4169.7,4052.9,4556.9,4344.4,4383.6,4031.3,4856,4184.7,4430.5,3746.4,3536.2,3829.4,4023.2,3606.6,4178.6,3426.7,3407.9,3435.7,2908.1,2946.8,3389.8,3625.8,3561.5,3510.1,3182.9,2907.7,3092.7
1347.8,1146.8,1237.1,1143.7,1153.9,1131.2,1049.2,1108.2,1089.1,1088.9,1184.4,1189.5,1156.1,1989.1,11693,11216,16699,23485,31528,42494,56012,71639,92016,82853,64439,53924,41079,30487,22200,25640,52153,66288,44337,40629,39800,38721,29205,18213,14347,11989,10412,8443.8,9139.6,8111,7499.3,6361.1,5859.5,5706.8,4989.9,5068,4104.3,3800.7,3505.7,3148,2975,2538.8,2565.8,2368.8,2310.3,2036,1759.3,1624.6,1944.1,1692.7,1614.1,1557.1,1404.2,1448.2,1277.3,1302.5,1329.8,1306.3,1356,1186.8,1237,1352.1,1348.6,1351.9,1226.9,1313.9,1338.5,1218.3,1249.6,1111.8,1065.6,1083.9,1089.1,1140,1170.9,1032,1057.7,1031.1,1023.8,1731.8,5880.2,8274.8,11662,18581,20480,25902
10943,3715.3,2499.4,2134.2,1734.1,1669.5,1904.5,2160.1,2318.5,2645,2636.4,2330,2269.1,1935.3,2064,2232.2,2467.3,2347.6,2538.1,2656.3,2138,2058.7,1994.5,2322.8,2587.6,2608.5,2678.7,3027,2822.4,2601.9,2810.6,3299.8,3506.4,3637.7,4024,4694.2,3869.1,2709.4,2839.9,2053.5,1967.7,2323.1,2072.8,2353.2,2534.1,2308.5,1934.1,1886.5,1720.9,1960.1,2277.3,1976,2264.1,2448.4,2178.8,2122.2,2116.6,2084.9,2102.2,2353.5,2493.4,2548.1,2456.7,2424.2,2628.4,2494.3,2608,5797.4,11232,10618,9352.9,6390.6,3032.5,2678.5,2766.2,2490.1,2897,2901.5,2719.2,2750.6,2455.7,2317.1,2342.6,2965.3,13741,14373,6237.8,2984.5,2674.4,2246.1,2406.1,2190.2,1906.8,1912,1990.1,1964.5,1856.6,1986.8,2102.2,3950.4
941.35,1231.2,972.36,816.22,905.31,854.56,770.12,789.34,822.6,845.28,980.35,1342.8,1037,780.23,720.37,770.66,908.51,3378.4,5580.8,7758.4,4512.1,4075.8,3547.6,2581.2,2266.3,2394.4,1657,1847,1204.1,1171.1,1427,2132,1414.7,816.76,839.1,859.68,850.5,858.71,853.97,938.26,1373.7,1968.6,1436.6,819.17,866.52,912.14,910.4,875.38,898.87,1178.2,2007.5,2828.9,6241.5,7756.7,4341.6,3349.5,2408.4,1991.9,1637.1,1640,2194.3,2430.1,1219.5,796.76,893.62,1074,927.96,971.15,1141.1,1548.7,2985.8,1644.7,1024.5,837.2,1146.2,1359.6,960.95,1197.2,1704.5,2574.5,2856.8,1150.3,766.34,1010.8,1567.1,1031,1129,1334.7,2883.9,2613.8,1260.2,846.33,1256.7,1635.6,1218.4,1791.1,2732.1,3130.7,1254.5,782.88
2345.5,2292.8,2142.5,2324.3,2120.6,2170.6,2326.1,2165.6,2143.2,2161.9,2272.8,2207.4,2049,2280.5,2225,1748.8,2346.5,2084.1,2366.9,2215,2265.8,2321.1,2402.8,2140.8,2531.3,2370.6,2372.2,2045.7,2072.3,2216.2,9196.3,14657,13403,11467,7099.1,3287.4,2602.3,2467.1,2446.3,2376,2309.6,2274.7,2103,2184.5,2029,1974.9,2074.7,2069.2,2001.5,2284.5,2253.8,2134.8,1955,2221.2,2304.6,2182.1,2127.2,2293.9,2077.4,2148.5,2288.4,2348.2,2293.9,2213.3,2401.1,2200.7,2190,2179.7,2367.6,2190.6,2211.2,2536.1,35442,31255,9182.5,4467.8,3793.2,3381,2989.4,2666.8,2360.7,2628.9,2538.1,2340.9,2180.6,2245.6,2193,2291.2,2098.6,1989,2105.4,2575.1,2172.2,2228.1,2348.5,2490.7,2335.1,2138.4,2208.2,2239
1367.2,1234.7,1102.4,1103.6,1039.4,922.63,1033.3,10215,14697,15716,16960,10406,6913.4,5051.5,2818.3,2234.9,1897.8,1536.9,1219.2,1347.3,1307.3,1502.6,1426.9,1563.2,1393.5,1466.4,1252.6,1238.9,1240.3,1457.2,1322.8,1420.3,1457.1,1551.2,1347.8,1339.1,1211.4,1446.9,1598.8,1572.5,1542.6,1503,1492.3,1328.3,1496.1,1337.3,1640.7,1657.8,1825.1,4484.4,10245,11868,6759.9,3874,3006.9,2957,2443.8,1726.3,1484.6,1324.5,1773.5,1381.8,1482.9,1368.6,1520.8,1323.2,1191,1677.7,1500.8,1483.6,1342.7,1548.1,1364.1,1508.1,1283.2,1471.5,1547,1471.8,1419.9,1486.5,1370.6,1358.9,1203.7,1387.7,1431.7,1448.8,1394.2,1505.8,1584.9,9391.6,21060,26300,19435,11218,6945,4954.8,3705.9,2990.1,2149.4,1985.8
368.46,293.18,324.13,293.57,281.47,294.18,287.33,279.33,262.11,249.4,268.14,263.25,257.31,262.71,271.53,253.36,274.39,258.77,2141.3,13520,24465,21854,19320,5023.5,3014.6,1964.3,1645.9,1050.7,876.53,771.68,850.36,863.67,676.63,519.22,426.49,379.84,375.28,374.23,339.08,338.21,307.47,260.12,265.04,271.96,283.47,270.12,266.88,258.07,244.24,251.62,242.39,245.54,253.36,228.19,214.35,1990.6,10727,10037,6285.4,13883,22153,12223,5454.2,2349.3,1802.2,1273.5,887.19,829.53,797.87,631.23,626.22,564.43,492.39,475.99,378.1,365.85,358.01,357.77,318.99,325.92,291.76,290.68,267.07,311.12,304.36,288.31,285.03,289.15,283.24,261.3,291.95,291.02,292.85,286.8,634.34,8539.5,23415,34109,23773,7175.7
831.82,834.91,984.93,934.77,819.56,786.26,770.23,718.82,1686.4,3524.9,4640,7617,7996.6,8075.8,7534.1,7818.4,8917,7366,5668.6,6065.8,5005.3,4420.1,3242,3461.4,3492.5,3048.4,2917.1,2363.5,3153.4,3867.1,2610.4,3782.1,3092.1,3849.5,2774.6,3483.5,2972.5,3791.7,5331.6,5579.2,9007,9122.7,7967.9,9174.2,8333.4,9205.9,8631.2,6259.9,8301.3,5482.6,5294.8,3821.9,3735,3345.1,3675.6,2876.7,2423.4,2711.9,2470,2075.7,1619.1,1341.5,1511,1291.9,1182,990.2,1074.3,904.13,985.67,981.25,882.85,850.74,1131.7,2532.9,4849.7,5730.9,6763.2,6352.8,6491.4,6610.3,4491.6,5798,5636,4295.9,4010.4,2843.8,2425.5,2574.9,1705.4,1259.3,1422.2,1190.3,1437.8,1196.3,991.19,720.71,1041.6,1008.1,877.36,754.37
1377.6,1283.4,1246.5,1084.2,1297.9,1248.5,1244.8,1193.6,1384.4,1500.9,1582.2,1676.4,1491.3,2211.7,1988.2,1859,1938.7,1426.1,1559.3,1312,1350.5,1359,1142.7,1321.5,1321.5,1199.1,1385.5,1196.1,1424.9,1485.3,1499.3,1579.8,1344.3,1775.7,1735.8,2008,1878,1641.4,1593.5,1518.9,1340.7,1390.3,1491.5,1497.5,1348.4,1410.9,1287,1307,1295.7,1473,1723.2,1535.1,1473.2,1740.6,2074.8,1818.3,1953.5,1588.9,1558.3,1381.9,1493,1323.6,1201.3,1260.8,1383,1339.8,1303.9,1210.8,1388.1,1458.9,1760.5,1702.1,1806.1,1786.5,1798.1,1748.6,1603,1634.9,1498.6,1259.7,1344.6,1363.9,1385.6,1377.6,1477.8,1377.1,1291.7,1164.1,1244.9,1468.4,1410.8,1630,1734.2,1533.1,1569,1548.9,1356.2,1419.8,1311,1335.6
1279.2,1652.3,1542.9,608.18,1077.2,738.51,879.61,513.09,917.59,823.35,509.94,795.68,620.33,580.34,533.42,387.44,409.74,494.61,509.23,419.76,459.8,281.5,386.58,449.69,322.07,279.6,310.16,273.34,318.82,957.21,1803.1,1675.7,2728.5,2214,4139.8,3603,3297.2,4689.1,3982.4,2722.7,2688.1,3085.9,2157.5,1671.5,1914.6,1208.3,1225,1916.1,726.85,669.52,935.13,888.6,818.71,1356.8,1021.7,775.12,777.13,1306.7,1797.1,1454.9,3500.1,2057.6,3468.7,3521.7,2971.8,2490.6,3810.4,2528.7,3206,2922.3,1375.7,1980.3,1649.6,2029.7,1204.1,1328.2,1182.1,894.45,825.42,949.81,713.79,895.9,682.16,833.54,1560.6,1492.3,2837.5,2240.6,2738.7,3395.7,4459.4,3983.4,3580.5,4420.2,2162.5,2077.6,1669.5,1412.3,2310,1856
6154.2,5331.9,5644.1,4018.4,3652.1,3692.9,4124.9,2680.4,3399.5,3493.4,2726.1,2900.5,2144.8,1491.2,1593.9,1701.3,2138.6,1336.6,883.66,1042.1,1186.6,1210.8,1318.3,1716.5,1924.4,2684.2,3312.6,3764.8,6181.8,5654.6,7542.9,6696.7,8444.7,7885,5588.9,6787.3,7796,8147.5,6038.7,4699.6,5291,4205.1,4369.5,4615.1,2702.1,3372.9,3190,2646,1920.6,2681.6,1662.8,1762.5,1466.4,1316.1,1116.3,1124.3,1080.7,894.64,1102.1,1671.7,2064.4,3912.6,4809.1,4945.1,6176.9,6876.4,5712.5,6979.7,6565.8,6090.8,8990.1,7351.4,5465.9,6270.7,5644.3,4160.1,5212.1,4276.1,4580.2,4202.2,3554.2,4525.3,2672,2976.7,2730.2,1440.2,2283.5,1513.5,1529.9,1653.8,1189.5,1402.7,1089.7,1109.5,1475.2,1715.1,2423.2,3732.3,5614.3,8145.6
603.55,666.53,694.98,744.2,780.36,889.55,800.76,818,876.2,666.31,622.61,1024.6,741,756.1,623.44,686.54,569.54,582.75,575.63,584.97,589.42,608.66,575.11,567.18,790.74,689.57,766.13,705.05,846.53,781.67,750.59,805.78,867.21,805.96,832.62,720.18,785.73,712.25,793.92,670.45,649.58,596.19,703.22,535.55,576.62,624.54,606.34,687.4,832.11,570.93,812.9,838.02,1225.7,742.29,662.33,778.68,649.19,772.82,892.35,792.31,621.44,665.75,707.69,683.54,671.17,622.14,680.8,619.19,566.88,697.1,580.78,846.77,837.91,894.3,814,900.33,853.83,996.69,691.63,817.15,933.77,793.5,852.82,633.8,634.08,668.54,683.94,579.52,523.73,537.58,686.81,646.86,686.08,774.3,695.83,698.1,775.56,941.61,926.44,808.85
